subject,env,tree,tree_type,harvest_dur,num_harvests,difficulty_at_exit,score_tree,dur_per_harvest,num_presses
5d74001d391b6600175f433b,1,18,good,14716,8,15,72,"[0, 290, 558, 869, 1185, 1492, 1812, 0]","[1, 3, 5, 7, 9, 11, 13, 15]"
5d74001d391b6600175f433b,1,19,bad,9113,5,21,38,"[0, 743, 1529, 2306, 0]","[1, 6, 11, 16, 21]"
5d74001d391b6600175f433b,1,20,good,30682,12,23,110,"[0, 298, 588, 932, 1267, 1597, 1975, 2299, 2643, 2976, 3267, 0]","[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23]"
5d74001d391b6600175f433b,1,21,bad,13555,6,26,52,"[0, 741, 1544, 2343, 3213, 0]","[1, 6, 11, 16, 21, 26]"
5d74001d391b6600175f433b,1,22,good,11570,7,13,60,"[0, 298, 598, 888, 1187, 1557, 0]","[1, 3, 5, 7, 9, 11, 13]"
5d74001d391b6600175f433b,1,23,good,18316,9,17,81,"[0, 299, 594, 890, 1226, 1590, 1892, 2264, 0]","[1, 3, 5, 7, 9, 11, 13, 15, 17]"
5d74001d391b6600175f433b,1,24,good,18081,9,17,77,"[0, 290, 616, 948, 1226, 1605, 1929, 2276, 0]","[1, 3, 5, 7, 9, 11, 13, 15, 17]"
5d74001d391b6600175f433b,1,25,good,18468,9,17,75,"[0, 292, 589, 935, 1382, 1601, 1844, 2315, 0]","[1, 3, 5, 7, 9, 11, 13, 15, 17]"
5d74001d391b6600175f433b,1,26,bad,13611,6,26,49,"[0, 781, 1469, 2363, 3176, 0]","[1, 6, 11, 16, 21, 26]"
5d74001d391b6600175f433b,1,27,bad,13600,6,26,49,"[0, 738, 1495, 2405, 3270, 0]","[1, 6, 11, 16, 21, 26]"
5d74001d391b6600175f433b,1,28,good,14862,8,15,71,"[0, 290, 583, 929, 1253, 1570, 1920, 0]","[1, 3, 5, 7, 9, 11, 13, 15]"
5d74001d391b6600175f433b,1,29,good,31751,12,23,110,"[0, 319, 570, 1234, 1167, 1550, 1852, 2548, 2548, 2866, 3099, 0]","[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23]"
5d74001d391b6600175f433b,1,30,bad,10159,5,21,39,"[0, 730, 1557, 2277, 0]","[1, 6, 11, 16, 21]"
5d74001d391b6600175f433b,1,31,good,23847,10,19,87,"[0, 281, 565, 910, 1233, 1573, 2018, 2271, 2433, 0]","[1, 3, 5, 7, 9, 11, 13, 15, 17, 19]"
5d74001d391b6600175f433b,1,32,good,31120,12,23,108,"[0, 290, 595, 1092, 1290, 1618, 1954, 2287, 2764, 2851, 3326, 0]","[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23]"
5d74001d391b6600175f433b,1,33,good,27165,11,21,97,"[0, 314, 592, 904, 1235, 1530, 1969, 2254, 2560, 3030, 1607]","[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21]"
